height,weight,label 
123,72,fat
122,95,fat
127,46,fat
185,69,normal
190,90,normal
198,85,normal
122,39,fat
163,93,fat
189,92,fat
190,81,normal
129,46,fat
153,72,fat
175,45,thin
190,64,thin
133,41,normal
142,73,fat
196,91,normal
185,50,thin
197,100,fat
162,88,fat
151,64,fat
137,70,fat
123,40,fat
170,86,fat
185,75,normal
156,46,normal
161,42,thin
188,53,thin
194,51,thin
191,100,fat
130,46,fat
122,67,fat
128,100,fat
199,78,normal
192,70,normal
127,74,fat
161,71,fat
166,90,fat
131,98,fat
193,50,thin
120,61,fat
187,98,fat
143,40,normal
140,53,fat
153,92,fat
142,57,fat
157,54,normal
149,86,fat
164,64,normal
145,88,fat
182,68,normal
191,58,thin
189,65,thin
141,91,fat
182,67,normal
163,81,fat
127,60,fat
127,40,normal
186,49,thin
156,59,normal
180,91,fat
171,44,thin
153,67,fat
148,72,fat
127,39,normal
131,48,fat
184,92,fat
174,61,normal
170,90,fat
162,36,thin
160,87,fat
140,54,fat
139,89,fat
142,44,normal
141,88,fat
200,43,thin
165,68,normal
187,92,fat
125,75,fat
151,79,fat
142,77,fat
165,69,fat
134,46,fat
159,91,fat
168,47,thin
127,40,normal
188,93,fat
136,64,fat
181,96,fat
169,85,fat
176,94,fat
158,66,fat
150,97,fat
154,42,thin
128,67,fat
134,65,fat
164,55,normal
155,96,fat
182,97,fat
123,38,fat
161,74,fat
177,51,thin
200,63,thin
186,71,normal
141,64,fat
152,98,fat
177,68,normal
191,99,fat
124,41,fat
157,88,fat
161,68,fat
143,48,normal
159,42,thin
125,40,fat
133,39,normal
165,95,fat
182,79,normal
151,68,fat
128,97,fat
175,36,thin
135,84,fat
127,88,fat
122,61,fat
146,57,fat
162,59,normal
198,80,normal
157,72,fat
193,51,thin
169,95,fat
143,63,fat
199,67,thin
194,73,normal
161,59,normal
168,47,thin
193,57,thin
155,35,thin
120,57,fat
134,79,fat
134,38,normal
125,70,fat
184,72,normal
144,63,fat
156,65,fat
150,62,fat
177,57,thin
158,45,thin
179,35,thin
186,91,fat
148,42,normal
165,45,thin
169,77,fat
171,44,thin
137,80,fat
167,40,thin
189,76,normal
188,46,thin
192,43,thin
185,70,normal
170,67,normal
173,88,fat
174,69,normal
120,42,fat
182,93,fat
191,54,thin
175,55,thin
181,96,fat
138,84,fat
194,78,normal
168,95,fat
179,88,fat
128,67,fat
143,49,normal
146,54,fat
132,40,normal
136,44,normal
165,75,fat
148,91,fat
143,88,fat
191,71,normal
146,46,normal
165,98,fat
143,46,normal
196,98,fat
151,47,normal
155,72,fat
157,74,fat
142,72,fat
187,64,thin
160,47,thin
167,83,fat
163,37,thin
140,82,fat
182,72,normal
136,50,fat
162,76,fat
170,72,normal
146,77,fat
176,98,fat
144,44,normal
199,94,normal
144,46,normal
167,56,normal
128,36,normal
149,89,fat
177,76,normal
139,45,normal
133,63,fat
185,46,thin
192,91,normal
141,96,fat
195,46,thin
190,89,normal
166,59,normal
178,56,thin
147,66,fat
138,70,fat
157,61,normal
196,79,normal
169,60,normal
152,63,fat
181,86,fat
145,74,fat
149,91,fat
176,45,thin
190,99,fat
173,71,normal
132,68,fat
168,46,thin
151,95,fat
159,46,thin
170,95,fat
136,92,fat
170,42,thin
137,66,fat
163,59,normal
179,96,fat
196,50,thin
184,35,thin
175,37,thin
186,39,thin
192,61,thin
134,83,fat
125,40,fat
121,53,fat
140,74,fat
134,37,normal
151,71,fat
122,99,fat
182,96,fat
125,81,fat
145,40,normal
162,49,normal
165,54,normal
123,98,fat
184,53,thin
168,84,fat
135,77,fat
145,58,fat
126,83,fat
193,51,thin
169,46,thin
134,82,fat
164,44,thin
137,57,fat
176,46,thin
197,65,thin
143,98,fat
128,60,fat
182,84,fat
137,48,fat
159,69,fat
162,69,fat
122,77,fat
135,44,normal
191,75,normal
178,51,thin
199,81,normal
149,58,fat
147,94,fat
186,35,thin
190,96,fat
146,48,normal
127,91,fat
190,39,thin
144,92,fat
151,56,normal
156,93,fat
127,48,fat
127,49,fat
189,61,thin
158,56,normal
124,45,fat
125,43,fat
155,63,fat
151,45,normal
176,36,thin
164,88,fat
122,87,fat
162,94,fat
191,98,fat
132,61,fat
142,98,fat
165,83,fat
156,100,fat
147,35,thin
192,44,thin
158,60,normal
199,82,normal
171,65,normal
191,92,fat
125,94,fat
165,51,normal
171,81,fat
195,60,thin
125,52,fat
199,90,normal
144,52,fat
169,43,thin
146,88,fat
129,57,fat
157,56,normal
187,99,fat
158,46,thin
139,51,fat
182,96,fat
169,87,fat
159,44,thin
139,93,fat
171,49,thin
138,77,fat
143,61,fat
178,35,thin
171,46,thin
164,42,thin
120,100,fat
128,42,fat
172,78,fat
194,66,thin
136,87,fat
135,81,fat
196,62,thin
197,55,thin
120,77,fat
123,86,fat
131,59,fat
165,78,fat
176,97,fat
191,88,normal
148,99,fat
133,81,fat
159,73,fat
173,97,fat
122,68,fat
151,87,fat
134,77,fat
127,55,fat
127,56,fat
153,68,fat
122,78,fat
180,87,fat
176,79,fat
174,84,fat
199,70,thin
173,35,thin
195,94,normal
160,36,thin
137,96,fat
143,78,fat
123,62,fat
123,47,fat
121,67,fat
153,67,fat
143,92,fat
135,72,fat
190,51,thin
172,90,fat
200,76,normal
194,58,thin
148,97,fat
195,35,thin
180,65,normal
174,79,fat
170,40,thin
131,38,normal
124,38,normal
156,92,fat
126,79,fat
156,39,thin
196,58,thin
144,61,fat
177,100,fat
180,46,thin
189,62,thin
131,100,fat
175,92,fat
154,62,fat
123,70,fat
151,59,fat
131,61,fat
155,73,fat
187,70,normal
177,92,fat
200,86,normal
160,91,fat
142,68,fat
200,97,normal
150,72,fat
152,82,fat
162,36,thin
122,96,fat
128,42,fat
152,67,fat
174,44,thin
151,53,normal
142,65,fat
131,54,fat
187,97,fat
150,35,thin
144,52,fat
125,99,fat
169,72,fat
133,53,fat
135,77,fat
182,94,fat
173,79,fat
134,39,normal
134,38,normal
120,97,fat
137,58,fat
144,74,fat
156,78,fat
193,99,fat
178,89,fat
194,78,normal
157,74,fat
151,47,normal
169,64,normal
183,35,thin
124,59,fat
156,96,fat
160,89,fat
125,70,fat
143,48,normal
172,56,normal
174,51,thin
148,43,normal
148,90,fat
180,61,normal
142,53,fat
163,90,fat
120,53,fat
135,42,normal
120,52,fat
198,39,thin
196,68,thin
135,71,fat
134,92,fat
138,78,fat
170,95,fat
156,94,fat
137,64,fat
190,41,thin
184,39,thin
179,66,normal
163,83,fat
198,79,normal
189,98,fat
169,60,normal
136,42,normal
182,38,thin
128,78,fat
146,44,normal
146,69,fat
149,63,fat
172,65,normal
174,60,normal
186,63,thin
141,38,normal
159,63,normal
190,98,fat
157,92,fat
192,96,fat
156,38,thin
125,65,fat
143,91,fat
199,98,normal
131,77,fat
182,87,fat
200,40,thin
152,96,fat
158,97,fat
199,78,normal
187,86,normal
170,74,fat
189,97,fat
166,82,fat
163,52,normal
120,97,fat
149,36,thin
151,95,fat
136,56,fat
131,98,fat
194,61,thin
177,90,fat
128,70,fat
160,85,fat
175,60,normal
161,62,normal
169,48,thin
122,92,fat
133,75,fat
162,51,normal
162,65,normal
188,70,normal
147,45,normal
178,39,thin
153,98,fat
131,37,normal
191,63,thin
173,95,fat
183,48,thin
121,66,fat
157,40,thin
186,44,thin
134,71,fat
172,37,thin
179,91,fat
131,93,fat
169,39,thin
181,96,fat
161,58,normal
126,59,fat
146,47,normal
131,70,fat
179,66,normal
139,90,fat
129,64,fat
126,74,fat
123,44,fat
146,46,normal
148,49,normal
153,65,fat
145,83,fat
199,66,thin
164,46,thin
164,44,thin
170,82,fat
169,61,normal
130,74,fat
171,54,thin
185,50,thin
180,53,thin
138,87,fat
179,47,thin
168,37,thin
131,63,fat
199,55,thin
121,89,fat
183,61,thin
176,93,fat
129,35,normal
155,66,fat
169,65,normal
155,95,fat
166,71,fat
165,58,normal
147,82,fat
200,49,thin
129,69,fat
162,59,normal
137,77,fat
193,53,thin
147,68,fat
178,42,thin
183,35,thin
178,45,thin
177,89,fat
171,70,normal
146,95,fat
121,96,fat
191,65,thin
141,59,fat
123,94,fat
188,63,thin
193,59,thin
148,98,fat
165,55,normal
188,66,normal
162,51,normal
171,39,thin
164,94,fat
170,64,normal
169,36,thin
159,43,thin
191,69,normal
142,78,fat
142,47,normal
183,68,normal
174,66,normal
172,49,thin
181,55,thin
191,55,thin
171,55,normal
131,60,fat
151,37,thin
146,43,normal
165,36,thin
183,99,fat
145,90,fat
142,98,fat
134,41,normal
173,55,thin
170,79,fat
163,94,fat
198,98,normal
125,45,fat
127,64,fat
138,79,fat
121,100,fat
136,94,fat
151,51,normal
140,51,fat
166,94,fat
127,37,normal
190,94,fat
177,46,thin
163,42,thin
154,81,fat
153,77,fat
144,93,fat
184,51,thin
122,80,fat
158,84,fat
166,98,fat
184,57,thin
170,48,thin
123,42,fat
144,91,fat
134,98,fat
171,84,fat
150,83,fat
182,68,normal
166,46,thin
159,57,normal
197,77,normal
127,62,fat
127,51,fat
123,35,normal
192,58,thin
197,83,normal
159,65,fat
194,59,thin
168,80,fat
168,69,normal
165,60,normal
169,93,fat
180,100,fat
136,68,fat
177,51,thin
130,36,normal
168,49,thin
200,98,normal
149,93,fat
149,44,normal
199,51,thin
153,89,fat
184,69,normal
172,42,thin
153,84,fat
135,45,normal
154,72,fat
170,47,thin
179,87,fat
167,59,normal
176,55,thin
184,73,normal
166,63,normal
134,83,fat
195,66,thin
195,55,thin
178,83,fat
150,77,fat
176,36,thin
139,79,fat
166,66,normal
164,37,thin
140,70,fat
183,100,fat
130,39,normal
133,59,fat
197,65,thin
130,51,fat
134,84,fat
189,69,normal
195,50,thin
145,45,normal
128,91,fat
160,95,fat
155,38,thin
168,88,fat
176,71,normal
197,98,fat
174,42,thin
161,75,fat
145,93,fat
147,74,fat
120,92,fat
129,37,normal
159,80,fat
165,69,fat
187,51,thin
162,66,fat
195,60,thin
124,88,fat
194,89,normal
153,79,fat
173,98,fat
174,49,thin
138,79,fat
175,98,fat
182,38,thin
135,56,fat
185,91,fat
142,67,fat
193,73,normal
156,94,fat
140,99,fat
122,100,fat
178,88,fat
182,57,thin
159,86,fat
147,61,fat
155,100,fat
156,46,normal
164,63,normal
166,46,thin
153,38,thin
162,95,fat
189,87,normal
136,50,fat
172,73,normal
142,71,fat
175,87,fat
191,76,normal
127,55,fat
148,46,normal
180,90,fat
191,51,thin
167,80,fat
141,78,fat
199,72,thin
126,93,fat
161,98,fat
124,75,fat
150,49,normal
125,54,fat
192,79,normal
160,86,fat
180,89,fat
176,78,fat
154,70,fat
131,74,fat
128,72,fat
143,63,fat
144,50,normal
155,59,normal
175,84,fat
181,81,normal
144,82,fat
138,46,normal
135,80,fat
193,60,thin
155,78,fat
199,89,normal
181,97,fat
165,47,thin
133,78,fat
133,80,fat
159,57,normal
138,55,fat
200,74,normal
153,65,fat
181,98,fat
167,60,normal
123,51,fat
140,100,fat
154,52,normal
129,46,fat
131,100,fat
160,39,thin
174,37,thin
169,80,fat
195,86,normal
138,86,fat
120,71,fat
131,41,normal
195,36,thin
188,100,fat
167,100,fat
160,67,fat
159,39,thin
168,59,normal
169,43,thin
167,57,normal
170,47,thin
160,80,fat
123,89,fat
184,67,normal
169,51,thin
145,48,normal
188,49,thin
147,48,normal
193,90,normal
149,58,fat
127,48,fat
188,52,thin
182,42,thin
197,64,thin
186,42,thin
191,58,thin
136,79,fat
197,44,thin
184,47,thin
128,62,fat
156,54,normal
182,69,normal
135,45,normal
143,68,fat
141,55,fat
178,36,thin
127,44,fat
152,92,fat
140,37,normal
176,59,normal
193,71,normal
168,47,thin
173,44,thin
130,85,fat
192,92,normal
151,97,fat
135,53,fat
124,39,fat
196,69,thin
167,60,normal
150,35,thin
174,38,thin
193,82,normal
179,78,normal
153,47,normal
162,45,thin
152,78,fat
175,70,normal
150,61,fat
140,84,fat
132,96,fat
135,47,fat
182,59,thin
170,93,fat
136,50,fat
179,87,fat
154,56,normal
169,96,fat
131,46,fat
179,79,normal
183,64,normal
133,96,fat
127,52,fat
183,97,fat
137,95,fat
157,99,fat
150,54,normal
129,67,fat
179,47,thin
150,37,thin
149,35,thin
194,41,thin
148,88,fat
127,43,fat
153,64,fat
178,99,fat
175,86,fat
188,54,thin
182,79,normal
189,89,normal
191,74,normal
126,91,fat
185,35,thin
145,53,fat
169,84,fat
134,79,fat
165,81,fat
128,91,fat
197,67,thin
199,67,thin
177,61,normal
167,92,fat
183,35,thin
170,80,fat
138,74,fat
180,70,normal
166,66,normal
134,94,fat
120,56,fat
154,36,thin
174,67,normal
153,39,thin
155,36,thin
171,69,normal
168,71,fat
133,87,fat
159,83,fat
123,71,fat
120,60,fat
147,55,fat
159,71,fat
190,62,thin
126,76,fat
132,53,fat
150,48,normal
124,81,fat
164,62,normal
147,92,fat
129,55,fat
167,35,thin
169,51,thin
161,85,fat
175,68,normal
136,84,fat
199,66,thin
133,78,fat
139,98,fat
125,50,fat
198,59,thin
140,97,fat
192,59,thin
200,39,thin
153,65,fat
177,62,normal
190,40,thin
150,58,fat
132,45,fat
192,47,thin
130,83,fat
172,60,normal
167,88,fat
187,45,thin
169,97,fat
145,89,fat
158,79,fat
158,39,thin
140,47,normal
145,87,fat
158,74,fat
172,35,thin
152,37,thin
163,82,fat
126,55,fat
191,62,thin
127,98,fat
179,83,fat
121,73,fat
122,72,fat
128,65,fat
191,56,thin
166,57,normal
146,40,normal
127,46,fat
149,60,fat
140,71,fat
130,92,fat
171,97,fat
161,63,normal
140,42,normal
160,86,fat
165,96,fat
126,94,fat
179,97,fat
142,72,fat
186,97,fat
196,50,thin
120,60,fat
198,99,fat
183,38,thin
125,36,normal
150,86,fat
172,51,thin
125,42,fat
147,82,fat
198,67,thin
179,73,normal
187,89,fat
190,67,normal
189,78,normal
122,50,fat
185,99,fat
180,70,normal
176,67,normal
140,40,normal
152,99,fat
149,89,fat
168,44,thin
141,90,fat
168,71,fat
192,64,thin
161,46,thin
153,76,fat
141,89,fat
163,52,normal
157,50,normal
166,53,normal
197,73,normal
144,98,fat
168,49,thin
125,53,fat
125,56,fat
157,37,thin
141,82,fat
134,73,fat
198,43,thin
177,73,normal
126,84,fat
177,61,normal
165,64,normal
148,86,fat
164,72,fat
185,78,normal
194,81,normal
191,67,thin
165,67,normal
196,37,thin
194,58,thin
177,77,normal
185,77,normal
122,60,fat
146,81,fat
188,44,thin
147,94,fat
184,45,thin
170,84,fat
123,81,fat
160,59,normal
147,94,fat
164,50,normal
185,61,thin
187,44,thin
192,39,thin
184,89,fat
192,73,normal
185,51,thin
131,57,fat
180,79,normal
176,47,thin
129,68,fat
131,48,fat
191,68,normal
160,85,fat
172,75,fat
175,85,fat
130,49,fat
177,45,thin
124,56,fat
172,85,fat
148,45,normal
135,76,fat
182,86,fat
174,57,normal
139,99,fat
180,91,fat
123,56,fat
134,44,normal
164,100,fat
175,52,thin
160,55,normal
191,41,thin
182,35,thin
152,36,thin
186,45,thin
165,87,fat
133,63,fat
122,63,fat
162,61,normal
169,37,thin
138,49,fat
137,97,fat
176,58,normal
152,90,fat
120,67,fat
150,48,normal
191,92,fat
127,66,fat
125,87,fat
187,80,normal
156,42,thin
156,89,fat
143,35,thin
152,66,fat
166,67,normal
125,82,fat
181,53,thin
139,58,fat
138,92,fat
157,93,fat
154,79,fat
198,49,thin
191,65,thin
181,50,thin
120,62,fat
171,89,fat
161,76,fat
196,77,normal
120,83,fat
157,95,fat
169,92,fat
132,75,fat
157,81,fat
144,79,fat
152,91,fat
154,86,fat
148,100,fat
164,74,fat
163,46,thin
147,44,normal
161,62,normal
193,72,normal
136,36,normal
160,77,fat
168,89,fat
191,61,thin
197,97,normal
155,89,fat
146,89,fat
199,88,normal
186,54,thin
148,75,fat
126,59,fat
192,35,thin
130,98,fat
136,99,fat
154,55,normal
172,75,fat
186,36,thin
182,100,fat
141,55,fat
123,94,fat
169,93,fat
144,53,fat
196,63,thin
142,62,fat
144,57,fat
123,63,fat
186,58,thin
198,56,thin
160,68,fat
146,71,fat
197,85,normal
129,93,fat
192,94,fat
167,65,normal
199,91,normal
133,47,fat
159,51,normal
137,41,normal
165,66,normal
200,91,normal
127,90,fat
146,80,fat
157,63,fat
144,99,fat
154,58,normal
151,43,normal
189,65,thin
181,79,normal
163,90,fat
121,78,fat
155,89,fat
186,78,normal
191,97,fat
141,74,fat
162,99,fat
129,84,fat
129,47,fat
198,80,normal
147,74,fat
142,76,fat
158,56,normal
185,85,normal
191,62,thin
140,68,fat
127,82,fat
189,76,normal
177,62,normal
200,85,normal
198,65,thin
149,38,thin
158,75,fat
175,53,thin
132,75,fat
195,74,normal
191,35,thin
127,61,fat
121,56,fat
180,64,normal
172,94,fat
163,99,fat
173,51,thin
144,42,normal
130,67,fat
146,36,thin
120,94,fat
138,70,fat
152,73,fat
161,66,fat
123,56,fat
155,79,fat
127,58,fat
164,88,fat
194,86,normal
188,63,thin
158,90,fat
133,41,normal
197,39,thin
190,77,normal
125,43,fat
185,73,normal
132,89,fat
184,43,thin
195,58,thin
